i,j,k,sidx,da0f878c-c524-622b-50a5-a1f39b6c2075,12b66d3d-838e-2ffe-fd52-9d5144e33e5e,e3f3cfcf-5bc4-f7c9-5364-72151d2f9d70
1,2,2,32,14.21894843,Sandstone,FALSE
1,2,2,33,16.59123139,Quartz,TRUE
1,2,2,35,8.077102726,Greywacke,FALSE
1,2,2,36,8.28035526,Greywacke,FALSE
1,2,2,38,17.44326419,Quartz,TRUE
1,2,2,39,14.12716706,Sandstone,FALSE
1,2,2,42,13.23465313,Sandstone,FALSE
1,2,2,43,16.97598716,Quartz,TRUE
1,2,2,45,11.2112196,Sandstone,FALSE
1,2,2,46,17.52834418,Quartz,TRUE
1,2,2,48,12.21933616,Sandstone,FALSE
1,2,2,49,10.27574401,Sandstone,FALSE
1,2,2,51,10.82092101,Sandstone,FALSE
1,2,2,52,17.32602463,Quartz,TRUE
1,2,2,55,9.591396295,Greywacke,FALSE
1,2,2,56,8.416199294,Greywacke,FALSE
1,2,2,58,16.42508742,Quartz,TRUE
1,2,2,59,15.84282806,Quartz,FALSE
1,2,2,61,14.8641216,Sandstone,FALSE
1,2,2,62,7.942741946,Greywacke,FALSE
1,2,2,64,12.96321881,Sandstone,FALSE
1,2,2,65,14.12196389,Sandstone,FALSE
1,2,2,68,15.2198281,Quartz,FALSE
1,2,2,69,17.536675,Quartz,TRUE
1,2,2,71,8.476623838,Greywacke,FALSE
1,2,2,72,17.45097469,Quartz,TRUE
1,2,2,74,14.16475635,Sandstone,FALSE
1,2,2,75,11.88635726,Sandstone,FALSE
1,2,2,77,14.97801257,Sandstone,FALSE
1,2,2,78,12.60889229,Sandstone,FALSE
1,2,2,81,16.12636439,Quartz,TRUE
1,2,2,82,16.19428548,Quartz,TRUE
1,2,2,84,9.082816709,Greywacke,FALSE
1,2,2,85,15.64155628,Quartz,FALSE
1,2,2,87,11.88900289,Sandstone,FALSE
1,2,2,88,11.06717724,Sandstone,FALSE
1,2,2,90,10.84672576,Sandstone,FALSE
1,2,2,91,13.45629748,Sandstone,FALSE
1,2,2,94,17.50522907,Quartz,TRUE
1,2,2,95,13.70838289,Sandstone,FALSE
1,2,2,97,16.99220552,Quartz,TRUE
1,2,2,98,7.661423944,Greywacke,FALSE
1,2,2,100,7.705473014,Greywacke,FALSE
1,2,2,101,8.472260399,Greywacke,FALSE
1,2,2,103,15.00392812,Quartz,FALSE
1,2,2,104,15.11833917,Quartz,FALSE
1,2,3,3,3.710297155,Basement,FALSE
1,2,3,4,5.655000213,Greywacke,FALSE
1,2,3,6,4.394851264,Basement,FALSE
1,2,3,7,3.735130533,Basement,FALSE
1,2,3,9,5.314224343,Greywacke,FALSE
1,2,3,10,7.3507494,Greywacke,FALSE
1,2,3,12,4.241739057,Basement,FALSE
1,2,3,13,5.719326904,Greywacke,FALSE
1,2,3,16,4.252194575,Basement,FALSE
1,2,3,17,6.235819292,Greywacke,FALSE
1,2,3,19,5.190116371,Greywacke,FALSE
1,2,3,20,3.483112833,Basement,FALSE
1,2,3,22,6.258225618,Greywacke,FALSE
1,2,3,23,3.543816798,Basement,FALSE
1,2,3,25,4.714418301,Basement,FALSE
1,2,3,26,4.204720216,Basement,FALSE
1,2,3,29,3.831527143,Basement,FALSE
1,2,3,30,6.817269412,Greywacke,FALSE
1,2,3,32,4.058939817,Basement,FALSE
1,2,3,33,4.764575104,Basement,FALSE
1,2,3,35,3.814577623,Basement,FALSE
1,2,3,36,6.114122007,Greywacke,FALSE
1,2,3,38,4.761548569,Basement,FALSE
1,2,3,39,4.911234271,Basement,FALSE
1,2,3,42,6.240604787,Greywacke,FALSE
1,2,3,43,3.295931791,Basement,FALSE
1,2,3,45,4.37296947,Basement,FALSE
1,2,3,46,3.877764682,Basement,FALSE
1,2,3,48,5.468755828,Greywacke,FALSE
1,2,3,49,5.823652184,Greywacke,FALSE
1,2,3,51,6.990796337,Greywacke,FALSE
1,2,3,52,6.459584929,Greywacke,FALSE
1,2,3,55,5.148221772,Greywacke,FALSE
1,2,3,56,7.099311594,Greywacke,FALSE
1,2,3,58,3.660664595,Basement,FALSE
1,2,3,59,3.442604677,Basement,FALSE
1,2,3,61,6.663872148,Greywacke,FALSE
1,2,3,62,5.657287619,Greywacke,FALSE
1,2,3,64,5.818609003,Greywacke,FALSE
1,2,3,65,3.739333421,Basement,FALSE
1,2,3,68,7.002664723,Greywacke,FALSE
1,2,3,69,5.633955751,Greywacke,FALSE
1,2,3,71,6.755465347,Greywacke,FALSE
1,2,3,72,4.294521855,Basement,FALSE
1,2,3,74,5.980977363,Greywacke,FALSE
1,2,3,75,5.942652775,Greywacke,FALSE
1,2,3,77,5.372408408,Greywacke,FALSE
1,2,3,78,3.609828978,Basement,FALSE
1,2,3,81,7.033881767,Greywacke,FALSE
1,2,3,82,6.164214288,Greywacke,FALSE
1,2,3,84,6.800743808,Greywacke,FALSE
1,2,3,85,7.212703427,Greywacke,FALSE
1,2,3,87,6.169828042,Greywacke,FALSE
1,2,3,88,6.701461124,Greywacke,FALSE
1,2,3,90,7.497724837,Greywacke,FALSE
1,2,3,91,3.783239581,Basement,FALSE
1,2,3,94,6.30937223,Greywacke,FALSE
1,2,3,95,3.663501297,Basement,FALSE
1,2,3,97,5.13355228,Greywacke,FALSE
1,2,3,98,5.952888756,Greywacke,FALSE
1,2,3,100,5.751346546,Greywacke,FALSE
1,2,3,101,7.415654715,Greywacke,FALSE
1,2,3,103,6.877522344,Greywacke,FALSE
1,2,3,104,3.913133855,Basement,FALSE
1,3,0,3,4.398787142,Basement,FALSE
1,3,0,4,5.501332428,Greywacke,FALSE
1,3,0,6,6.189617836,Greywacke,FALSE
1,3,0,7,10.06784548,Sandstone,FALSE
1,3,0,9,6.352748595,Greywacke,FALSE
1,3,0,10,6.721539778,Greywacke,FALSE
1,3,0,12,9.723729914,Greywacke,FALSE
1,3,0,13,8.623268393,Greywacke,FALSE
1,3,0,16,8.038180337,Greywacke,FALSE
1,3,0,17,9.680921771,Greywacke,FALSE
1,3,0,19,6.3797299,Greywacke,FALSE
1,3,0,20,5.230372485,Greywacke,FALSE
1,3,0,22,9.653419304,Greywacke,FALSE
1,3,0,23,4.633788277,Basement,FALSE
1,3,0,25,9.815105331,Greywacke,FALSE
1,3,0,26,9.722038581,Greywacke,FALSE
1,3,0,29,8.444340585,Greywacke,FALSE
1,3,0,30,8.980880247,Greywacke,FALSE
1,3,0,32,6.804689604,Greywacke,FALSE
1,3,0,33,7.364334546,Greywacke,FALSE
1,3,0,35,7.522783392,Greywacke,FALSE
1,3,0,36,8.866179731,Greywacke,FALSE
1,3,0,38,8.40064609,Greywacke,FALSE
1,3,0,39,9.374510158,Greywacke,FALSE
1,3,0,42,8.222790018,Greywacke,FALSE
1,3,0,43,8.064495815,Greywacke,FALSE
1,3,0,45,7.809897012,Greywacke,FALSE
1,3,0,46,7.380338029,Greywacke,FALSE
1,3,0,48,5.890825283,Greywacke,FALSE
1,3,0,49,8.274414128,Greywacke,FALSE
1,3,0,51,8.695828122,Greywacke,FALSE
1,3,0,52,9.284299545,Greywacke,FALSE
1,3,0,55,4.772399491,Basement,FALSE
1,3,0,56,9.07313437,Greywacke,FALSE
1,3,0,58,5.055242632,Greywacke,FALSE
1,3,0,59,9.88249889,Greywacke,FALSE
1,3,0,61,5.731312889,Greywacke,FALSE
1,3,0,62,9.613138507,Greywacke,FALSE
1,3,0,64,5.592060267,Greywacke,FALSE
1,3,0,65,4.873311106,Basement,FALSE
1,3,0,68,6.720010467,Greywacke,FALSE
1,3,0,69,8.83520233,Greywacke,FALSE
1,3,0,71,7.516594426,Greywacke,FALSE
1,3,0,72,7.986315562,Greywacke,FALSE
1,3,0,74,9.438609734,Greywacke,FALSE
1,3,0,75,6.256157161,Greywacke,FALSE
1,3,0,77,7.484670736,Greywacke,FALSE
1,3,0,78,8.400260211,Greywacke,FALSE
1,3,0,81,10.02700148,Sandstone,FALSE
1,3,0,82,7.153295242,Greywacke,FALSE
1,3,0,84,8.314794766,Greywacke,FALSE
1,3,0,85,9.260924789,Greywacke,FALSE
1,3,0,87,4.671936467,Basement,FALSE
1,3,0,88,8.458243528,Greywacke,FALSE
1,3,0,90,7.271181033,Greywacke,FALSE
1,3,0,91,5.678328919,Greywacke,FALSE
1,3,0,94,8.600759472,Greywacke,FALSE
1,3,0,95,6.421703589,Greywacke,FALSE
1,3,0,97,5.432875334,Greywacke,FALSE
1,3,0,98,8.668400928,Greywacke,FALSE
1,3,0,100,9.890039384,Greywacke,FALSE
1,3,0,101,8.260654317,Greywacke,FALSE
1,3,0,103,4.786523689,Basement,FALSE
1,3,0,104,6.504279231,Greywacke,FALSE
1,3,1,3,8.183516446,Greywacke,FALSE
1,3,1,4,11.80626648,Sandstone,FALSE
1,3,1,6,15.17565422,Quartz,FALSE
1,3,1,7,17.95108491,Quartz,TRUE
1,3,1,9,9.553410974,Greywacke,FALSE
1,3,1,10,17.66388659,Quartz,TRUE
1,3,1,12,11.13154452,Sandstone,FALSE
1,3,1,13,16.63952348,Quartz,TRUE
1,3,1,16,7.905159706,Greywacke,FALSE
1,3,1,17,10.16993317,Sandstone,FALSE
1,3,1,19,15.07962077,Quartz,FALSE
1,3,1,20,12.11096942,Sandstone,FALSE
1,3,1,22,12.14325356,Sandstone,FALSE
1,3,1,23,11.76623673,Sandstone,FALSE
1,3,1,25,13.99087148,Sandstone,FALSE
1,3,1,26,9.650749515,Greywacke,FALSE
1,3,1,29,17.66918768,Quartz,TRUE
1,3,1,30,17.7410303,Quartz,TRUE
1,3,1,32,15.34753172,Quartz,FALSE
1,3,1,33,9.694883604,Greywacke,FALSE
1,3,1,35,12.62038703,Sandstone,FALSE
1,3,1,36,13.12552532,Sandstone,FALSE
1,3,1,38,15.61842335,Quartz,FALSE
1,3,1,39,14.69037401,Sandstone,FALSE
1,3,1,42,15.66097943,Quartz,FALSE
1,3,1,43,15.84939665,Quartz,FALSE
1,3,1,45,12.38410752,Sandstone,FALSE
1,3,1,46,13.47753108,Sandstone,FALSE
1,3,1,48,11.6163292,Sandstone,FALSE
1,3,1,49,9.514906475,Greywacke,FALSE
1,3,1,51,9.932987335,Greywacke,FALSE
1,3,1,52,9.065732877,Greywacke,FALSE
1,3,1,55,8.349533093,Greywacke,FALSE
1,3,1,56,8.41524769,Greywacke,FALSE
1,3,1,58,12.09609783,Sandstone,FALSE
1,3,1,59,11.59627528,Sandstone,FALSE
1,3,1,61,13.36177594,Sandstone,FALSE
1,3,1,62,16.72983508,Quartz,TRUE
1,3,1,64,11.20193772,Sandstone,FALSE
1,3,1,65,15.31135296,Quartz,FALSE
1,3,1,68,8.451420197,Greywacke,FALSE
1,3,1,69,9.326528285,Greywacke,FALSE
1,3,1,71,13.29086579,Sandstone,FALSE
1,3,1,72,10.10782428,Sandstone,FALSE
1,3,1,74,13.82665111,Sandstone,FALSE
1,3,1,75,8.496283579,Greywacke,FALSE
1,3,1,77,14.91436389,Sandstone,FALSE
1,3,1,78,9.793794521,Greywacke,FALSE
1,3,1,81,17.77355696,Quartz,TRUE
1,3,1,82,11.77309744,Sandstone,FALSE
1,3,1,84,16.48014071,Quartz,TRUE
1,3,1,85,15.42187011,Quartz,FALSE
1,3,1,87,11.36353751,Sandstone,FALSE
1,3,1,88,8.241387992,Greywacke,FALSE
1,3,1,90,11.52220439,Sandstone,FALSE
1,3,1,91,10.71802822,Sandstone,FALSE
1,3,1,94,13.16609882,Sandstone,FALSE
1,3,1,95,14.56160786,Sandstone,FALSE
1,3,1,97,7.884992279,Greywacke,FALSE
1,3,1,98,9.098211696,Greywacke,FALSE
1,3,1,100,13.38828492,Sandstone,FALSE
1,3,1,101,9.656014192,Greywacke,FALSE
1,3,1,103,13.67223943,Sandstone,FALSE
1,3,1,104,12.8329502,Sandstone,FALSE
1,3,2,3,6.659878301,Greywacke,FALSE
1,3,2,4,4.320692608,Basement,FALSE
1,3,2,6,3.585108276,Basement,FALSE
1,3,2,7,5.707049079,Greywacke,FALSE
1,3,2,9,3.640424175,Basement,FALSE
1,3,2,10,6.833008503,Greywacke,FALSE
1,3,2,12,6.078862611,Greywacke,FALSE
1,3,2,13,5.133537542,Greywacke,FALSE
1,3,2,16,4.854996026,Basement,FALSE
1,3,2,17,4.017782887,Basement,FALSE
1,3,2,19,6.328399451,Greywacke,FALSE
1,3,2,20,5.010083766,Greywacke,FALSE
1,3,2,22,6.324145029,Greywacke,FALSE
1,3,2,23,5.717357343,Greywacke,FALSE
1,3,2,25,6.551415469,Greywacke,FALSE
1,3,2,26,6.312844874,Greywacke,FALSE
1,3,2,29,5.366263587,Greywacke,FALSE
1,3,2,30,7.561061087,Greywacke,FALSE
1,3,2,32,6.475900487,Greywacke,FALSE
1,3,2,33,4.602081703,Basement,FALSE
1,3,2,35,6.048495776,Greywacke,FALSE
1,3,2,36,4.754857805,Basement,FALSE
1,3,2,38,4.25912576,Basement,FALSE
1,3,2,39,5.634707385,Greywacke,FALSE
1,3,2,42,6.031427612,Greywacke,FALSE
1,3,2,43,3.483189929,Basement,FALSE
1,3,2,45,4.66421705,Basement,FALSE
1,3,2,46,4.719569831,Basement,FALSE
1,3,2,48,4.309351623,Basement,FALSE
1,3,2,49,5.770217785,Greywacke,FALSE
1,3,2,51,5.577938189,Greywacke,FALSE
1,3,2,52,7.321754609,Greywacke,FALSE
1,3,2,55,3.70130259,Basement,FALSE
1,3,2,56,4.251377279,Basement,FALSE
1,3,2,58,7.078087761,Greywacke,FALSE
1,3,2,59,7.796602323,Greywacke,FALSE
1,3,2,61,7.728480541,Greywacke,FALSE
1,3,2,62,4.790262183,Basement,FALSE
1,3,2,64,4.44570734,Basement,FALSE
1,3,2,65,6.191043394,Greywacke,FALSE
1,3,2,68,7.314167311,Greywacke,FALSE
1,3,2,69,3.706028895,Basement,FALSE
1,3,2,71,5.693611002,Greywacke,FALSE
1,3,2,72,3.836073624,Basement,FALSE
1,3,2,74,4.067982494,Basement,FALSE
1,3,2,75,3.539788564,Basement,FALSE
1,3,2,77,5.59723949,Greywacke,FALSE
1,3,2,78,5.022883594,Greywacke,FALSE
1,3,2,81,3.468040191,Basement,FALSE
1,3,2,82,6.27469252,Greywacke,FALSE
1,3,2,84,4.036846535,Basement,FALSE
1,3,2,85,6.919881118,Greywacke,FALSE
1,3,2,87,3.938664709,Basement,FALSE
1,3,2,88,3.446238603,Basement,FALSE
1,3,2,90,5.756133484,Greywacke,FALSE
1,3,2,91,7.694589066,Greywacke,FALSE
1,3,2,94,6.083761733,Greywacke,FALSE
1,3,2,95,3.863348055,Basement,FALSE
1,3,2,97,7.358136489,Greywacke,FALSE
1,3,2,98,4.082956441,Basement,FALSE
1,3,2,100,6.156512856,Greywacke,FALSE
1,3,2,101,3.808975921,Basement,FALSE
1,3,2,103,7.503473923,Greywacke,FALSE
1,3,2,104,5.209630186,Greywacke,FALSE
1,3,3,3,5.965161559,Greywacke,FALSE
1,3,3,4,7.257673164,Greywacke,FALSE
1,3,3,6,4.915382441,Basement,FALSE
1,3,3,7,5.926808843,Greywacke,FALSE
1,3,3,9,6.189488008,Greywacke,FALSE
1,3,3,10,4.715640859,Basement,FALSE
1,3,3,12,5.172482496,Greywacke,FALSE
1,3,3,13,5.769831058,Greywacke,FALSE
1,3,3,16,4.892216852,Basement,FALSE
1,3,3,17,8.280065299,Greywacke,FALSE
1,3,3,19,7.322258581,Greywacke,FALSE
1,3,3,20,7.536171138,Greywacke,FALSE
1,3,3,22,7.192529462,Greywacke,FALSE
1,3,3,23,6.335260468,Greywacke,FALSE
1,3,3,25,4.588161743,Basement,FALSE
1,3,3,26,3.845511638,Basement,FALSE
1,3,3,29,5.187328948,Greywacke,FALSE
1,3,3,30,4.337173286,Basement,FALSE
1,3,3,32,7.183364316,Greywacke,FALSE
1,3,3,33,5.480529799,Greywacke,FALSE
1,3,3,35,5.113353419,Greywacke,FALSE
1,3,3,36,6.131902954,Greywacke,FALSE
1,3,3,38,4.862432652,Basement,FALSE
1,3,3,39,5.932492452,Greywacke,FALSE
1,3,3,42,7.303023012,Greywacke,FALSE
1,3,3,43,7.194310326,Greywacke,FALSE
1,3,3,45,6.243719192,Greywacke,FALSE
1,3,3,46,7.080974274,Greywacke,FALSE
1,3,3,48,6.024814156,Greywacke,FALSE
1,3,3,49,4.614354347,Basement,FALSE
1,3,3,51,3.8410674,Basement,FALSE
1,3,3,52,4.021004987,Basement,FALSE
1,3,3,55,5.001889242,Greywacke,FALSE
1,3,3,56,6.05632098,Greywacke,FALSE
1,3,3,58,8.138260616,Greywacke,FALSE
1,3,3,59,6.24363983,Greywacke,FALSE
1,3,3,61,5.461929895,Greywacke,FALSE
1,3,3,62,6.487436917,Greywacke,FALSE
1,3,3,64,4.349578889,Basement,FALSE
1,3,3,65,7.467411525,Greywacke,FALSE
1,3,3,68,3.81095635,Basement,FALSE
1,3,3,69,6.706479066,Greywacke,FALSE
1,3,3,71,6.878604586,Greywacke,FALSE
1,3,3,72,4.644967428,Basement,FALSE
1,3,3,74,7.87979105,Greywacke,FALSE
1,3,3,75,7.824251638,Greywacke,FALSE
1,3,3,77,3.875094306,Basement,FALSE
1,3,3,78,8.488076044,Greywacke,FALSE
1,3,3,81,6.184768432,Greywacke,FALSE
1,3,3,82,8.268720256,Greywacke,FALSE
1,3,3,84,8.510056109,Greywacke,FALSE
1,3,3,85,6.368294548,Greywacke,FALSE
1,3,3,87,6.847254616,Greywacke,FALSE
1,3,3,88,5.192387199,Greywacke,FALSE
1,3,3,90,7.940235444,Greywacke,FALSE
1,3,3,91,6.585152379,Greywacke,FALSE
1,3,3,94,5.805728832,Greywacke,FALSE
1,3,3,95,7.529817338,Greywacke,FALSE
1,3,3,97,7.275401667,Greywacke,FALSE
1,3,3,98,5.69035262,Greywacke,FALSE
1,3,3,100,3.782560995,Basement,FALSE
1,3,3,101,7.382780128,Greywacke,FALSE
1,3,3,103,4.833094417,Basement,FALSE
1,3,3,104,6.923376226,Greywacke,FALSE
2,0,0,3,8.240835431,Greywacke,FALSE
2,0,0,4,8.732086286,Greywacke,FALSE
2,0,0,6,6.977584214,Greywacke,FALSE
2,0,0,7,6.164876421,Greywacke,FALSE
2,0,0,9,8.818626786,Greywacke,FALSE
2,0,0,10,5.378845256,Greywacke,FALSE
2,0,0,12,5.879913567,Greywacke,FALSE
2,0,0,13,5.533422481,Greywacke,FALSE
2,0,0,16,6.221095421,Greywacke,FALSE
2,0,0,17,6.728700638,Greywacke,FALSE
2,0,0,19,6.359313063,Greywacke,FALSE
2,0,0,20,4.475054795,Basement,FALSE
2,0,0,22,8.573336398,Greywacke,FALSE
2,0,0,23,8.43439977,Greywacke,FALSE
2,0,0,25,7.575569717,Greywacke,FALSE
2,0,0,26,8.909814282,Greywacke,FALSE
2,0,0,29,6.762432584,Greywacke,FALSE
2,0,0,30,8.061370123,Greywacke,FALSE
2,0,0,32,6.281531556,Greywacke,FALSE
2,0,0,33,8.326544754,Greywacke,FALSE
2,0,0,35,7.428565187,Greywacke,FALSE
2,0,0,36,5.737535708,Greywacke,FALSE
2,0,0,38,7.014303098,Greywacke,FALSE
2,0,0,39,7.591804257,Greywacke,FALSE
2,0,0,42,5.897860331,Greywacke,FALSE
2,0,0,43,6.263445819,Greywacke,FALSE
2,0,0,45,5.241481641,Greywacke,FALSE
2,0,0,46,6.390132975,Greywacke,FALSE
2,0,0,48,9.413096327,Greywacke,FALSE
2,0,0,49,9.462512805,Greywacke,FALSE
2,0,0,51,8.80780059,Greywacke,FALSE
2,0,0,52,4.168535406,Basement,FALSE
2,0,0,55,5.57551275,Greywacke,FALSE
2,0,0,56,6.939594549,Greywacke,FALSE
2,0,0,58,8.876203223,Greywacke,FALSE
2,0,0,59,9.269347716,Greywacke,FALSE
2,0,0,61,7.749799087,Greywacke,FALSE
2,0,0,62,4.402829553,Basement,FALSE
2,0,0,64,8.068016595,Greywacke,FALSE
2,0,0,65,7.436476668,Greywacke,FALSE
2,0,0,68,5.673774139,Greywacke,FALSE
2,0,0,69,6.386483096,Greywacke,FALSE
2,0,0,71,6.758961353,Greywacke,FALSE
2,0,0,72,5.43487413,Greywacke,FALSE
2,0,0,74,7.50790501,Greywacke,FALSE
2,0,0,75,7.969157788,Greywacke,FALSE
2,0,0,77,8.612787842,Greywacke,FALSE
2,0,0,78,4.15999714,Basement,FALSE
2,0,0,81,5.15159865,Greywacke,FALSE
2,0,0,82,6.22674569,Greywacke,FALSE
2,0,0,84,7.898537133,Greywacke,FALSE
2,0,0,85,5.683453349,Greywacke,FALSE
2,0,0,87,5.621594871,Greywacke,FALSE
2,0,0,88,8.653904001,Greywacke,FALSE
2,0,0,90,4.222601174,Basement,FALSE
2,0,0,91,6.327999212,Greywacke,FALSE
2,0,0,94,8.942526724,Greywacke,FALSE
2,0,0,95,6.060438689,Greywacke,FALSE
2,0,0,97,8.44136686,Greywacke,FALSE
2,0,0,98,8.055105568,Greywacke,FALSE
2,0,0,100,5.798456448,Greywacke,FALSE
2,0,0,101,7.40180575,Greywacke,FALSE
2,0,0,103,8.640889614,Greywacke,FALSE
2,0,0,104,7.923125389,Greywacke,FALSE
2,0,1,3,21.44603109,Quaternary,TRUE
2,0,1,4,20.368723,Quaternary,TRUE
2,0,1,6,17.34419182,Quartz,TRUE
2,0,1,7,12.27729768,Sandstone,FALSE
2,0,1,9,17.68485985,Quartz,TRUE
2,0,1,10,13.21740533,Sandstone,FALSE
2,0,1,12,20.60272411,Quaternary,TRUE
2,0,1,13,21.11395802,Quaternary,TRUE
2,0,1,16,13.05410793,Sandstone,FALSE
2,0,1,17,10.562513,Sandstone,FALSE
2,0,1,19,21.467984,Quaternary,TRUE
2,0,1,20,11.74592567,Sandstone,FALSE
2,0,1,22,22.23191962,Quaternary,TRUE
2,0,1,23,11.43078155,Sandstone,FALSE
2,0,1,25,16.1774645,Quartz,TRUE
2,0,1,26,15.9298193,Quartz,FALSE
2,0,1,29,13.35160864,Sandstone,FALSE
2,0,1,30,15.30869825,Quartz,FALSE
2,0,1,32,12.96482028,Sandstone,FALSE
2,0,1,33,20.24514608,Quaternary,TRUE
2,0,1,35,23.21113749,Quaternary,TRUE
2,0,1,36,17.92915069,Quartz,TRUE
2,0,1,38,17.30132583,Quartz,TRUE
2,0,1,39,19.24144418,Quaternary,TRUE
2,0,1,42,20.86430601,Quaternary,TRUE
2,0,1,43,19.77293079,Quaternary,TRUE
2,0,1,45,21.65693394,Quaternary,TRUE
2,0,1,46,20.46548079,Quaternary,TRUE
2,0,1,48,15.23139268,Quartz,FALSE
2,0,1,49,14.0050111,Sandstone,FALSE
2,0,1,51,20.65575393,Quaternary,TRUE
2,0,1,52,15.60583273,Quartz,FALSE
2,0,1,55,13.68916774,Sandstone,FALSE
2,0,1,56,12.75846941,Sandstone,FALSE
2,0,1,58,19.91527673,Quaternary,TRUE
2,0,1,59,18.29797395,Quaternary,TRUE
2,0,1,61,17.20062865,Quartz,TRUE
2,0,1,62,21.65818465,Quaternary,TRUE
2,0,1,64,19.17640232,Quaternary,TRUE
2,0,1,65,20.50479011,Quaternary,TRUE
2,0,1,68,18.62312316,Quaternary,TRUE
2,0,1,69,13.49730957,Sandstone,FALSE
2,0,1,71,19.03135144,Quaternary,TRUE
2,0,1,72,22.71277693,Quaternary,TRUE
2,0,1,74,21.032479,Quaternary,TRUE
2,0,1,75,15.69105272,Quartz,FALSE
2,0,1,77,19.34565606,Quaternary,TRUE
2,0,1,78,11.51879006,Sandstone,FALSE
2,0,1,81,15.6011385,Quartz,FALSE
2,0,1,82,22.5627585,Quaternary,TRUE
2,0,1,84,20.78439992,Quaternary,TRUE
2,0,1,85,20.52984871,Quaternary,TRUE
2,0,1,87,14.47618796,Sandstone,FALSE
2,0,1,88,16.00305592,Quartz,TRUE
2,0,1,90,18.26271523,Quaternary,TRUE
2,0,1,91,13.46438309,Sandstone,FALSE
2,0,1,94,11.50066746,Sandstone,FALSE
2,0,1,95,14.1270174,Sandstone,FALSE
2,0,1,97,19.92828436,Quaternary,TRUE
2,0,1,98,14.18136097,Sandstone,FALSE
2,0,1,100,15.75075281,Quartz,FALSE
2,0,1,101,15.12127473,Quartz,FALSE
2,0,1,103,12.09849499,Sandstone,FALSE
2,0,1,104,23.16205241,Quaternary,TRUE
2,0,2,3,10.8682431,Sandstone,FALSE
2,0,2,4,10.90705341,Sandstone,FALSE
2,0,2,6,7.906228346,Greywacke,FALSE
2,0,2,7,10.05530304,Sandstone,FALSE
2,0,2,9,8.974474442,Greywacke,FALSE
2,0,2,10,9.486333959,Greywacke,FALSE
2,0,2,12,7.937246699,Greywacke,FALSE
2,0,2,13,6.670677249,Greywacke,FALSE
2,0,2,16,10.70722899,Sandstone,FALSE
2,0,2,17,8.318160859,Greywacke,FALSE
2,0,2,19,7.821427994,Greywacke,FALSE
2,0,2,20,6.088944195,Greywacke,FALSE
2,0,2,22,6.816223812,Greywacke,FALSE
2,0,2,23,8.175832227,Greywacke,FALSE
2,0,2,25,8.908740261,Greywacke,FALSE
2,0,2,26,5.319425766,Greywacke,FALSE
2,0,2,29,5.484050971,Greywacke,FALSE
2,0,2,30,5.697260398,Greywacke,FALSE
2,0,2,32,10.69082119,Sandstone,FALSE
2,0,2,33,8.404094027,Greywacke,FALSE
2,0,2,35,7.01819959,Greywacke,FALSE
2,0,2,36,5.099950348,Greywacke,FALSE
2,0,2,38,6.141336498,Greywacke,FALSE
2,0,2,39,11.22029418,Sandstone,FALSE
2,0,2,42,5.736553375,Greywacke,FALSE
2,0,2,43,5.295284034,Greywacke,FALSE
2,0,2,45,8.539430945,Greywacke,FALSE
2,0,2,46,9.578116836,Greywacke,FALSE
2,0,2,48,5.806735973,Greywacke,FALSE
2,0,2,49,6.44256845,Greywacke,FALSE
2,0,2,51,6.1303719,Greywacke,FALSE
2,0,2,52,7.478259232,Greywacke,FALSE
2,0,2,55,8.698832118,Greywacke,FALSE
2,0,2,56,6.352282253,Greywacke,FALSE
2,0,2,58,6.951175297,Greywacke,FALSE
2,0,2,59,8.520481361,Greywacke,FALSE
2,0,2,61,5.977609606,Greywacke,FALSE
2,0,2,62,4.96529222,Basement,FALSE
2,0,2,64,5.629198993,Greywacke,FALSE
2,0,2,65,9.521857562,Greywacke,FALSE
2,0,2,68,9.771498895,Greywacke,FALSE
2,0,2,69,9.292033425,Greywacke,FALSE
2,0,2,71,8.997347414,Greywacke,FALSE
2,0,2,72,9.8110435,Greywacke,FALSE
2,0,2,74,9.614404773,Greywacke,FALSE
2,0,2,75,11.42847115,Sandstone,FALSE
2,0,2,77,6.591859657,Greywacke,FALSE
2,0,2,78,6.138751298,Greywacke,FALSE
2,0,2,81,9.298166135,Greywacke,FALSE
2,0,2,82,7.627755943,Greywacke,FALSE
2,0,2,84,7.473998528,Greywacke,FALSE
2,0,2,85,11.19503216,Sandstone,FALSE
2,0,2,87,7.793436499,Greywacke,FALSE
2,0,2,88,6.113270708,Greywacke,FALSE
2,0,2,90,8.415541147,Greywacke,FALSE
2,0,2,91,8.375751195,Greywacke,FALSE
2,0,2,94,11.07095533,Sandstone,FALSE
2,0,2,95,6.712986855,Greywacke,FALSE
2,0,2,97,7.480146984,Greywacke,FALSE
2,0,2,98,4.996095794,Basement,FALSE
2,0,2,100,6.249297375,Greywacke,FALSE
2,0,2,101,10.82238147,Sandstone,FALSE
2,0,2,103,9.649381631,Greywacke,FALSE
2,0,2,104,5.408669569,Greywacke,FALSE
2,0,3,3,9.113434518,Greywacke,FALSE
2,0,3,4,15.06572691,Quartz,FALSE
2,0,3,6,15.46308113,Quartz,FALSE
2,0,3,7,15.04005475,Quartz,FALSE
2,0,3,9,15.78489133,Quartz,FALSE
2,0,3,10,10.69936731,Sandstone,FALSE
2,0,3,12,11.20416272,Sandstone,FALSE
